Year,Quarter,City,Rent_Index,Sales_Index,Inflation_adjusted,Granularity
2017,1.0,Dortmund,106.93040466308594,106.1068115234375,0,quarterly
2017,1.0,Dortmund,105.8293760635882,104.97354125976562,1,quarterly
2017,1.0,Dresden,106.81645965576172,110.58590698242188,0,quarterly
2017,1.0,Dresden,105.71660431201128,109.40943145751953,1,quarterly
2017,1.0,Duisburg,104.75078582763672,105.88733673095703,0,quarterly
2017,1.0,Duisburg,103.6722000747867,104.73824310302734,1,quarterly
2017,1.0,Düsseldorf,105.7889404296875,113.6382064819336,0,quarterly
2017,1.0,Düsseldorf,104.69966512683382,112.41999816894531,1,quarterly
2017,1.0,Erfurt,103.4246826171875,114.31941223144531,0,quarterly
2017,1.0,Erfurt,102.35975133020423,113.08856964111328,1,quarterly
2017,1.0,Frankfurt am Main,105.9108657836914,120.7475357055664,0,quarterly
2017,1.0,Frankfurt am Main,104.8203350539815,119.4571304321289,1,quarterly
2017,1.0,Hamburg,105.3222427368164,114.505126953125,0,quarterly
2017,1.0,Hamburg,104.23777287268514,113.28167724609375,1,quarterly
2017,1.0,Karlsruhe,103.22175598144531,112.86453247070312,0,quarterly
2017,1.0,Karlsruhe,102.15891416592954,111.65509033203125,1,quarterly
2017,1.0,Köln,105.3353500366211,116.32199096679688,0,quarterly
2017,1.0,Köln,104.25074521076408,115.07788848876953,1,quarterly
2017,1.0,Leipzig,107.2490463256836,113.62801361083984,0,quarterly
2017,1.0,Leipzig,106.14473677363902,112.41839599609375,1,quarterly
2017,1.0,Lübeck,105.42218017578125,116.54200744628906,0,quarterly
2017,1.0,Lübeck,104.33668128740932,115.28234100341797,1,quarterly
2017,1.0,Kreis Mettmann,104.90217590332031,117.21635437011719,0,quarterly
2017,1.0,Kreis Mettmann,103.82203133468228,115.95793151855469,1,quarterly
2017,1.0,München,108.9915542602539,119.13146209716797,0,quarterly
2017,1.0,München,107.8693026544328,117.86739349365234,1,quarterly
2017,1.0,Münster,103.35845184326172,111.99083709716797,0,quarterly
2017,1.0,Münster,102.2942025136365,110.79519653320312,1,quarterly
2017,1.0,Potsdam,105.67547607421875,101.12132263183594,0,quarterly
2017,1.0,Potsdam,104.58736907799207,100.04061126708984,1,quarterly
2017,1.0,Rhein-Erft-Kreis,104.93917083740234,113.30441284179688,0,quarterly
2017,1.0,Rhein-Erft-Kreis,103.85864534361409,112.11038970947266,1,quarterly
2017,1.0,Stuttgart,107.36640930175781,123.15846252441406,0,quarterly
2017,1.0,Stuttgart,106.26089130022139,121.84576416015625,1,quarterly
2017,1.0,Wiesbaden,105.8674545288086,116.4594497680664,0,quarterly
2017,1.0,Wiesbaden,104.7773707910774,115.21920013427734,1,quarterly
2017,2.0,Berlin,112.5294418334961,131.936767578125,0,quarterly
2017,2.0,Berlin,110.44556328102392,129.4618682861328,1,quarterly
2017,2.0,Bonn,105.25715637207031,117.82649993896484,0,quarterly
2017,2.0,Bonn,103.30794977258752,115.58960723876953,1,quarterly
2017,2.0,Dortmund,108.32672119140625,109.96198272705078,0,quarterly
2017,2.0,Dortmund,106.3206707989728,107.89788818359375,1,quarterly
2017,2.0,Dresden,106.86846160888672,113.5154037475586,0,quarterly
2017,2.0,Dresden,104.88941602353697,111.38932037353516,1,quarterly
2017,2.0,Duisburg,105.64497375488281,102.63886260986328,0,quarterly
2017,2.0,Duisburg,103.68858535201461,100.69476318359375,1,quarterly
